mol_id,label,num_nodes,num_edges,csv_row,file_path
498,512.15,46,52,498,graph_npz/batch_0/498.npz
499,472.15,44,49,499,graph_npz/batch_0/499.npz
500,520.15,28,31,500,graph_npz/batch_0/500.npz
501,419.15,32,35,501,graph_npz/batch_0/501.npz
502,396.15,46,51,502,graph_npz/batch_0/502.npz
503,471.15,53,60,503,graph_npz/batch_0/503.npz
504,440.15,40,44,504,graph_npz/batch_0/504.npz
505,398.15,24,26,505,graph_npz/batch_0/505.npz
506,489.15,60,68,506,graph_npz/batch_0/506.npz
507,521.15,46,52,507,graph_npz/batch_0/507.npz
508,480.15,61,67,508,graph_npz/batch_0/508.npz
509,480.15,46,51,509,graph_npz/batch_0/509.npz
510,474.15,46,51,510,graph_npz/batch_0/510.npz
511,486.65,27,29,511,graph_npz/batch_0/511.npz
512,535.15,45,50,512,graph_npz/batch_0/512.npz
513,527.15,39,44,513,graph_npz/batch_0/513.npz
514,490.15,38,44,514,graph_npz/batch_0/514.npz
515,486.15,34,38,515,graph_npz/batch_0/515.npz
516,360.65,38,41,516,graph_npz/batch_0/516.npz
517,386.15,34,37,517,graph_npz/batch_0/517.npz
518,400.15,32,35,518,graph_npz/batch_0/518.npz
519,538.15,68,78,519,graph_npz/batch_0/519.npz
520,470.15,41,47,520,graph_npz/batch_0/520.npz
521,547.15,44,49,521,graph_npz/batch_0/521.npz
522,596.15,43,48,522,graph_npz/batch_0/522.npz
523,588.15,49,54,523,graph_npz/batch_0/523.npz
524,526.15,43,48,524,graph_npz/batch_0/524.npz
525,597.15,34,38,525,graph_npz/batch_0/525.npz
526,467.15,65,69,526,graph_npz/batch_0/526.npz
527,496.15,56,60,527,graph_npz/batch_0/527.npz
528,502.15,53,57,528,graph_npz/batch_0/528.npz
529,535.15,44,48,529,graph_npz/batch_0/529.npz
530,376.65,122,139,530,graph_npz/batch_0/530.npz
531,384.65,118,135,531,graph_npz/batch_0/531.npz
532,401.15,84,93,532,graph_npz/batch_0/532.npz
533,655.15,38,43,533,graph_npz/batch_0/533.npz
534,578.15,38,43,534,graph_npz/batch_0/534.npz
535,628.15,50,57,535,graph_npz/batch_0/535.npz
536,533.15,70,81,536,graph_npz/batch_0/536.npz
537,527.15,71,82,537,graph_npz/batch_0/537.npz
538,513.15,73,84,538,graph_npz/batch_0/538.npz
539,576.15,40,45,539,graph_npz/batch_0/539.npz
540,502.15,50,55,540,graph_npz/batch_0/540.npz
541,562.15,40,45,541,graph_npz/batch_0/541.npz
542,540.65,59,65,542,graph_npz/batch_0/542.npz
543,535.65,55,61,543,graph_npz/batch_0/543.npz
544,581.18,47,52,544,graph_npz/batch_0/544.npz
545,584.15,49,55,545,graph_npz/batch_0/545.npz
546,555.15,45,51,546,graph_npz/batch_0/546.npz
547,649.15,51,59,547,graph_npz/batch_0/547.npz
548,534.15,43,47,548,graph_npz/batch_0/548.npz
549,575.15,53,60,549,graph_npz/batch_0/549.npz
550,620.15,46,52,550,graph_npz/batch_0/550.npz
551,590.15,46,52,551,graph_npz/batch_0/551.npz
552,514.15,67,76,552,graph_npz/batch_0/552.npz
553,498.15,61,69,553,graph_npz/batch_0/553.npz
554,518.15,70,79,554,graph_npz/batch_0/554.npz
555,554.15,39,44,555,graph_npz/batch_0/555.npz
556,563.15,39,44,556,graph_npz/batch_0/556.npz
557,578.15,33,37,557,graph_npz/batch_0/557.npz
558,543.15,45,51,558,graph_npz/batch_0/558.npz
559,502.15,60,68,559,graph_npz/batch_0/559.npz
560,509.15,54,61,560,graph_npz/batch_0/560.npz
561,487.15,37,41,561,graph_npz/batch_0/561.npz
562,473.15,48,53,562,graph_npz/batch_0/562.npz
563,508.15,45,50,563,graph_npz/batch_0/563.npz
564,519.15,42,47,564,graph_npz/batch_0/564.npz
565,519.15,50,57,565,graph_npz/batch_0/565.npz
566,587.65,62,70,566,graph_npz/batch_0/566.npz
567,498.35,70,78,567,graph_npz/batch_0/567.npz
568,515.15,51,57,568,graph_npz/batch_0/568.npz
569,493.15,69,76,569,graph_npz/batch_0/569.npz
570,429.15,50,56,570,graph_npz/batch_0/570.npz
571,433.15,52,58,571,graph_npz/batch_0/571.npz
572,438.15,64,71,572,graph_npz/batch_0/572.npz
573,428.15,60,67,573,graph_npz/batch_0/573.npz
574,525.65,51,57,574,graph_npz/batch_0/574.npz
575,506.15,67,76,575,graph_npz/batch_0/575.npz
576,493.15,61,69,576,graph_npz/batch_0/576.npz
577,514.15,70,79,577,graph_npz/batch_0/577.npz
578,517.15,47,53,578,graph_npz/batch_0/578.npz
579,569.15,41,46,579,graph_npz/batch_0/579.npz
580,510.25,50,56,580,graph_npz/batch_0/580.npz
581,527.65,67,75,581,graph_npz/batch_0/581.npz
582,522.15,63,71,582,graph_npz/batch_0/582.npz
583,570.15,28,31,583,graph_npz/batch_0/583.npz
584,533.15,64,73,584,graph_npz/batch_0/584.npz
585,553.65,39,44,585,graph_npz/batch_0/585.npz
586,555.65,39,44,586,graph_npz/batch_0/586.npz
587,509.15,54,60,587,graph_npz/batch_0/587.npz
588,580.15,41,46,588,graph_npz/batch_0/588.npz
589,549.15,39,44,589,graph_npz/batch_0/589.npz
590,519.15,39,44,590,graph_npz/batch_0/590.npz
591,685.15,41,47,591,graph_npz/batch_0/591.npz
592,604.15,40,46,592,graph_npz/batch_0/592.npz
593,614.65,39,45,593,graph_npz/batch_0/593.npz
594,567.15,40,45,594,graph_npz/batch_0/594.npz
595,533.65,55,62,595,graph_npz/batch_0/595.npz
596,524.15,47,53,596,graph_npz/batch_0/596.npz
597,532.15,40,45,597,graph_npz/batch_0/597.npz
598,565.15,40,45,598,graph_npz/batch_0/598.npz
599,512.15,47,52,599,graph_npz/batch_0/599.npz
600,584.15,49,55,600,graph_npz/batch_0/600.npz
601,508.65,53,60,601,graph_npz/batch_0/601.npz
602,513.15,46,52,602,graph_npz/batch_0/602.npz
603,565.15,39,44,603,graph_npz/batch_0/603.npz
604,537.65,44,49,604,graph_npz/batch_0/604.npz
605,532.65,40,45,605,graph_npz/batch_0/605.npz
606,565.15,52,59,606,graph_npz/batch_0/606.npz
607,563.15,59,67,607,graph_npz/batch_0/607.npz
608,563.15,46,52,608,graph_npz/batch_0/608.npz
609,428.15,45,50,609,graph_npz/batch_0/609.npz
610,464.15,42,47,610,graph_npz/batch_0/610.npz
611,449.65,48,54,611,graph_npz/batch_0/611.npz
612,525.15,39,44,612,graph_npz/batch_0/612.npz
613,505.15,60,68,613,graph_npz/batch_0/613.npz
614,494.15,39,44,614,graph_npz/batch_0/614.npz
615,484.15,46,52,615,graph_npz/batch_0/615.npz
616,537.15,50,56,616,graph_npz/batch_0/616.npz
617,578.15,63,73,617,graph_npz/batch_0/617.npz
618,516.15,54,60,618,graph_npz/batch_0/618.npz
619,546.15,46,52,619,graph_npz/batch_0/619.npz
620,562.15,40,45,620,graph_npz/batch_0/620.npz
621,532.15,40,45,621,graph_npz/batch_0/621.npz
622,562.15,40,45,622,graph_npz/batch_0/622.npz
623,563.15,39,44,623,graph_npz/batch_0/623.npz
624,531.15,39,44,624,graph_npz/batch_0/624.npz
625,558.15,39,44,625,graph_npz/batch_0/625.npz
626,560.15,39,44,626,graph_npz/batch_0/626.npz
627,532.15,39,44,627,graph_npz/batch_0/627.npz
628,562.15,39,44,628,graph_npz/batch_0/628.npz
629,593.35,44,50,629,graph_npz/batch_0/629.npz
630,471.15,61,68,630,graph_npz/batch_0/630.npz
631,468.15,42,47,631,graph_npz/batch_0/631.npz
632,554.15,70,80,632,graph_npz/batch_0/632.npz
633,521.15,53,60,633,graph_npz/batch_0/633.npz
634,519.15,66,75,634,graph_npz/batch_0/634.npz
635,591.15,30,34,635,graph_npz/batch_0/635.npz
636,598.15,42,48,636,graph_npz/batch_0/636.npz
637,598.15,42,48,637,graph_npz/batch_0/637.npz
638,593.15,42,48,638,graph_npz/batch_0/638.npz
639,513.15,64,74,639,graph_npz/batch_0/639.npz
640,528.15,63,73,640,graph_npz/batch_0/640.npz
641,528.15,72,83,641,graph_npz/batch_0/641.npz
642,544.15,49,56,642,graph_npz/batch_0/642.npz
643,428.15,42,47,643,graph_npz/batch_0/643.npz
644,591.15,30,34,644,graph_npz/batch_0/644.npz
645,523.15,72,82,645,graph_npz/batch_0/645.npz
646,432.15,53,58,646,graph_npz/batch_0/646.npz
647,485.15,57,65,647,graph_npz/batch_0/647.npz
648,427.15,38,42,648,graph_npz/batch_0/648.npz
649,396.15,31,34,649,graph_npz/batch_0/649.npz
650,594.15,32,36,650,graph_npz/batch_0/650.npz
651,549.15,48,54,651,graph_npz/batch_0/651.npz
652,405.15,31,33,652,graph_npz/batch_0/652.npz
653,503.15,49,55,653,graph_npz/batch_0/653.npz
654,516.15,60,68,654,graph_npz/batch_0/654.npz
655,478.15,43,48,655,graph_npz/batch_0/655.npz
656,463.15,49,55,656,graph_npz/batch_0/656.npz
657,447.15,44,49,657,graph_npz/batch_0/657.npz
658,432.15,38,42,658,graph_npz/batch_0/658.npz
659,543.15,66,75,659,graph_npz/batch_0/659.npz
660,529.65,66,75,660,graph_npz/batch_0/660.npz
661,517.15,68,78,661,graph_npz/batch_0/661.npz
662,492.15,62,71,662,graph_npz/batch_0/662.npz
663,475.15,50,56,663,graph_npz/batch_0/663.npz
664,500.25,62,69,664,graph_npz/batch_0/664.npz
665,520.15,54,61,665,graph_npz/batch_0/665.npz
666,597.75,54,61,666,graph_npz/batch_0/666.npz
667,441.25,47,51,667,graph_npz/batch_0/667.npz
668,467.15,48,54,668,graph_npz/batch_0/668.npz
669,496.15,51,58,669,graph_npz/batch_0/669.npz
670,418.15,39,43,670,graph_npz/batch_0/670.npz
671,495.15,60,68,671,graph_npz/batch_0/671.npz
672,495.15,62,70,672,graph_npz/batch_0/672.npz
673,479.55,77,85,673,graph_npz/batch_0/673.npz
674,509.15,69,77,674,graph_npz/batch_0/674.npz
675,500.05,69,77,675,graph_npz/batch_0/675.npz
676,465.15,75,85,676,graph_npz/batch_0/676.npz
677,465.15,75,85,677,graph_npz/batch_0/677.npz
678,485.35,69,77,678,graph_npz/batch_0/678.npz
679,481.15,61,69,679,graph_npz/batch_0/679.npz
680,481.75,61,69,680,graph_npz/batch_0/680.npz
681,421.15,32,35,681,graph_npz/batch_0/681.npz
682,468.15,36,39,682,graph_npz/batch_0/682.npz
683,451.15,41,45,683,graph_npz/batch_0/683.npz
684,412.15,25,27,684,graph_npz/batch_0/684.npz
685,420.15,29,31,685,graph_npz/batch_0/685.npz
686,409.15,30,32,686,graph_npz/batch_0/686.npz
687,399.15,29,31,687,graph_npz/batch_0/687.npz
688,387.15,39,43,688,graph_npz/batch_0/688.npz
689,471.15,27,29,689,graph_npz/batch_0/689.npz
690,563.15,47,53,690,graph_npz/batch_0/690.npz
691,533.65,42,47,691,graph_npz/batch_0/691.npz
692,513.15,48,54,692,graph_npz/batch_0/692.npz
693,538.65,47,53,693,graph_npz/batch_0/693.npz
694,515.15,40,45,694,graph_npz/batch_0/694.npz
695,495.15,58,64,695,graph_npz/batch_0/695.npz
696,515.15,54,60,696,graph_npz/batch_0/696.npz
697,560.15,42,47,697,graph_npz/batch_0/697.npz
698,497.15,50,56,698,graph_npz/batch_0/698.npz
699,505.15,46,52,699,graph_npz/batch_0/699.npz
700,507.15,39,44,700,graph_npz/batch_0/700.npz
701,410.15,17,18,701,graph_npz/batch_0/701.npz
702,483.15,53,60,702,graph_npz/batch_0/702.npz
703,512.15,46,52,703,graph_npz/batch_0/703.npz
704,525.15,53,60,704,graph_npz/batch_0/704.npz
705,521.15,46,52,705,graph_npz/batch_0/705.npz
706,499.65,42,47,706,graph_npz/batch_0/706.npz
707,486.15,51,56,707,graph_npz/batch_0/707.npz
708,542.15,55,63,708,graph_npz/batch_0/708.npz
709,475.15,36,40,709,graph_npz/batch_0/709.npz
710,466.15,44,49,710,graph_npz/batch_0/710.npz
711,451.65,53,58,711,graph_npz/batch_0/711.npz
712,502.15,57,65,712,graph_npz/batch_0/712.npz
713,448.15,38,42,713,graph_npz/batch_0/713.npz
714,594.15,32,36,714,graph_npz/batch_0/714.npz
715,538.15,37,41,715,graph_npz/batch_0/715.npz
716,351.15,53,56,716,graph_npz/batch_0/716.npz
717,323.15,17,16,717,graph_npz/batch_0/717.npz
718,357.15,15,14,718,graph_npz/batch_0/718.npz
719,422.15,11,10,719,graph_npz/batch_0/719.npz
720,467.65,20,22,720,graph_npz/batch_0/720.npz
721,509.65,18,20,721,graph_npz/batch_0/721.npz
722,430.15,10,9,722,graph_npz/batch_0/722.npz
723,389.15,11,10,723,graph_npz/batch_0/723.npz
724,363.15,12,11,724,graph_npz/batch_0/724.npz
725,358.15,19,18,725,graph_npz/batch_0/725.npz
726,423.15,24,26,726,graph_npz/batch_0/726.npz
727,519.15,17,18,727,graph_npz/batch_0/727.npz
728,474.15,18,19,728,graph_npz/batch_0/728.npz
729,485.15,17,18,729,graph_npz/batch_0/729.npz
730,463.15,31,35,730,graph_npz/batch_0/730.npz
731,505.65,23,22,731,graph_npz/batch_0/731.npz
732,431.65,11,10,732,graph_npz/batch_0/732.npz
733,263.15,21,20,733,graph_npz/batch_0/733.npz
734,302.15,15,14,734,graph_npz/batch_0/734.npz
735,268.15,12,11,735,graph_npz/batch_0/735.npz
736,308.15,13,12,736,graph_npz/batch_0/736.npz
737,467.15,18,18,737,graph_npz/batch_0/737.npz
738,479.15,13,13,738,graph_npz/batch_0/738.npz
739,213.15,16,15,739,graph_npz/batch_0/739.npz
740,420.15,21,21,740,graph_npz/batch_0/740.npz
741,471.15,24,24,741,graph_npz/batch_0/741.npz
742,374.15,21,21,742,graph_npz/batch_0/742.npz
743,395.15,15,15,743,graph_npz/batch_0/743.npz
744,438.15,20,20,744,graph_npz/batch_0/744.npz
745,408.15,17,17,745,graph_npz/batch_0/745.npz
746,381.15,14,14,746,graph_npz/batch_0/746.npz
747,304.6,7,6,747,graph_npz/batch_0/747.npz
748,263.15,11,10,748,graph_npz/batch_0/748.npz
749,360.15,9,8,749,graph_npz/batch_0/749.npz
750,263.15,11,10,750,graph_npz/batch_0/750.npz
751,350.15,5,4,751,graph_npz/batch_0/751.npz
752,358.9,7,6,752,graph_npz/batch_0/752.npz
753,343.15,9,8,753,graph_npz/batch_0/753.npz
754,413.15,12,12,754,graph_npz/batch_0/754.npz
755,286.65,8,7,755,graph_npz/batch_0/755.npz
756,258.15,9,8,756,graph_npz/batch_0/756.npz
757,375.15,4,3,757,graph_npz/batch_0/757.npz
758,407.15,4,3,758,graph_npz/batch_0/758.npz
759,367.15,20,19,759,graph_npz/batch_0/759.npz
760,388.15,17,16,760,graph_npz/batch_0/760.npz
761,273.15,11,10,761,graph_npz/batch_0/761.npz
762,274.15,12,11,762,graph_npz/batch_0/762.npz
763,358.15,8,7,763,graph_npz/batch_0/763.npz
764,370.15,18,18,764,graph_npz/batch_0/764.npz
765,412.15,22,23,765,graph_npz/batch_0/765.npz
766,251.15,28,27,766,graph_npz/batch_0/766.npz
767,550.15,53,58,767,graph_npz/batch_0/767.npz
768,443.15,13,13,768,graph_npz/batch_0/768.npz
769,603.15,17,17,769,graph_npz/batch_0/769.npz
770,395.15,54,59,770,graph_npz/batch_0/770.npz
771,373.15,58,63,771,graph_npz/batch_0/771.npz
772,613.15,59,68,772,graph_npz/batch_0/772.npz
773,555.15,60,68,773,graph_npz/batch_0/773.npz
774,566.15,47,53,774,graph_npz/batch_0/774.npz
775,540.15,54,61,775,graph_npz/batch_0/775.npz
776,468.15,13,13,776,graph_npz/batch_0/776.npz
777,478.15,13,13,777,graph_npz/batch_0/777.npz
778,505.15,15,16,778,graph_npz/batch_0/778.npz
779,316.15,32,34,779,graph_npz/batch_0/779.npz
780,334.15,31,33,780,graph_npz/batch_0/780.npz
781,349.15,30,32,781,graph_npz/batch_0/781.npz
782,348.15,29,31,782,graph_npz/batch_0/782.npz
783,388.15,28,30,783,graph_npz/batch_0/783.npz
784,403.15,27,29,784,graph_npz/batch_0/784.npz
785,423.15,26,28,785,graph_npz/batch_0/785.npz
786,561.15,19,20,786,graph_npz/batch_0/786.npz
787,437.15,25,26,787,graph_npz/batch_0/787.npz
788,440.15,22,23,788,graph_npz/batch_0/788.npz
789,433.15,25,26,789,graph_npz/batch_0/789.npz
790,452.15,37,41,790,graph_npz/batch_0/790.npz
791,442.15,23,24,791,graph_npz/batch_0/791.npz
792,445.15,20,21,792,graph_npz/batch_0/792.npz
793,438.15,23,24,793,graph_npz/batch_0/793.npz
794,456.15,35,39,794,graph_npz/batch_0/794.npz
795,532.15,19,20,795,graph_npz/batch_0/795.npz
796,503.15,20,21,796,graph_npz/batch_0/796.npz
797,454.15,22,23,797,graph_npz/batch_0/797.npz
798,608.15,16,17,798,graph_npz/batch_0/798.npz
799,448.15,23,25,799,graph_npz/batch_0/799.npz
800,468.15,25,28,800,graph_npz/batch_0/800.npz
801,428.15,24,26,801,graph_npz/batch_0/801.npz
802,482.15,21,23,802,graph_npz/batch_0/802.npz
803,601.15,37,44,803,graph_npz/batch_0/803.npz
804,593.15,31,36,804,graph_npz/batch_0/804.npz
805,573.15,39,46,805,graph_npz/batch_0/805.npz
806,533.15,33,38,806,graph_npz/batch_0/806.npz
807,473.15,33,36,807,graph_npz/batch_0/807.npz
808,527.15,31,34,808,graph_npz/batch_0/808.npz
809,550.15,29,32,809,graph_npz/batch_0/809.npz
810,449.15,27,30,810,graph_npz/batch_0/810.npz
811,418.15,12,14,811,graph_npz/batch_0/811.npz
812,334.55,11,12,812,graph_npz/batch_0/812.npz
813,578.15,34,38,813,graph_npz/batch_0/813.npz
814,606.15,37,42,814,graph_npz/batch_0/814.npz
815,580.15,33,37,815,graph_npz/batch_0/815.npz
816,623.15,10,11,816,graph_npz/batch_0/816.npz
817,576.15,13,14,817,graph_npz/batch_0/817.npz
818,407.15,22,23,818,graph_npz/batch_0/818.npz
819,421.15,19,21,819,graph_npz/batch_0/819.npz
820,306.15,12,13,820,graph_npz/batch_0/820.npz
821,513.15,9,10,821,graph_npz/batch_0/821.npz
822,600.15,27,30,822,graph_npz/batch_0/822.npz
823,551.15,34,38,823,graph_npz/batch_0/823.npz
824,331.2,13,13,824,graph_npz/batch_0/824.npz
825,398.65,8,8,825,graph_npz/batch_0/825.npz
826,584.15,34,38,826,graph_npz/batch_0/826.npz
827,548.15,36,40,827,graph_npz/batch_0/827.npz
828,551.15,43,47,828,graph_npz/batch_0/828.npz
829,539.15,35,39,829,graph_npz/batch_0/829.npz
830,493.15,8,8,830,graph_npz/batch_0/830.npz
831,508.15,13,14,831,graph_npz/batch_0/831.npz
832,525.15,15,16,832,graph_npz/batch_0/832.npz
833,512.15,33,38,833,graph_npz/batch_0/833.npz
834,338.25,7,7,834,graph_npz/batch_0/834.npz
835,533.15,37,42,835,graph_npz/batch_0/835.npz
836,530.15,37,42,836,graph_npz/batch_0/836.npz
837,511.15,44,50,837,graph_npz/batch_0/837.npz
838,490.15,51,58,838,graph_npz/batch_0/838.npz
839,529.65,53,60,839,graph_npz/batch_0/839.npz
840,488.15,44,50,840,graph_npz/batch_0/840.npz
841,536.15,30,34,841,graph_npz/batch_0/841.npz
842,381.15,11,11,842,graph_npz/batch_0/842.npz
843,350.15,11,11,843,graph_npz/batch_0/843.npz
844,404.15,7,7,844,graph_npz/batch_0/844.npz
845,461.65,11,12,845,graph_npz/batch_0/845.npz
846,529.15,16,16,846,graph_npz/batch_0/846.npz
847,483.15,15,16,847,graph_npz/batch_0/847.npz
848,398.15,13,13,848,graph_npz/batch_0/848.npz
849,338.35,11,12,849,graph_npz/batch_0/849.npz
850,523.15,14,16,850,graph_npz/batch_0/850.npz
851,332.15,46,48,851,graph_npz/batch_0/851.npz
852,308.15,53,55,852,graph_npz/batch_0/852.npz
853,360.15,42,44,853,graph_npz/batch_0/853.npz
854,326.15,49,51,854,graph_npz/batch_0/854.npz
855,447.15,44,45,855,graph_npz/batch_0/855.npz
856,471.15,48,49,856,graph_npz/batch_0/856.npz
857,454.15,52,53,857,graph_npz/batch_0/857.npz
858,463.15,60,61,858,graph_npz/batch_0/858.npz
859,345.15,55,58,859,graph_npz/batch_0/859.npz
860,297.15,12,11,860,graph_npz/batch_0/860.npz
861,324.0,10,10,861,graph_npz/batch_0/861.npz
862,481.15,42,45,862,graph_npz/batch_0/862.npz
863,474.15,42,46,863,graph_npz/batch_0/863.npz
864,466.15,36,39,864,graph_npz/batch_0/864.npz
865,460.15,43,47,865,graph_npz/batch_0/865.npz
866,481.15,40,44,866,graph_npz/batch_0/866.npz
867,467.15,49,53,867,graph_npz/batch_0/867.npz
868,496.15,40,44,868,graph_npz/batch_0/868.npz
869,366.15,56,61,869,graph_npz/batch_0/869.npz
870,471.15,38,42,870,graph_npz/batch_0/870.npz
871,413.15,54,59,871,graph_npz/batch_0/871.npz
872,321.15,54,56,872,graph_npz/batch_0/872.npz
873,346.15,50,52,873,graph_npz/batch_0/873.npz
874,347.15,46,48,874,graph_npz/batch_0/874.npz
875,348.15,42,44,875,graph_npz/batch_0/875.npz
876,372.15,38,40,876,graph_npz/batch_0/876.npz
877,322.15,43,45,877,graph_npz/batch_0/877.npz
878,335.15,41,43,878,graph_npz/batch_0/878.npz
879,344.15,39,41,879,graph_npz/batch_0/879.npz
880,321.2,41,43,880,graph_npz/batch_0/880.npz
881,331.01,39,42,881,graph_npz/batch_0/881.npz
882,484.9,48,52,882,graph_npz/batch_0/882.npz
883,333.15,39,41,883,graph_npz/batch_0/883.npz
884,345.15,37,39,884,graph_npz/batch_0/884.npz
885,353.15,35,37,885,graph_npz/batch_0/885.npz
886,382.15,36,37,886,graph_npz/batch_0/886.npz
887,365.15,38,39,887,graph_npz/batch_0/887.npz
888,376.15,36,37,888,graph_npz/batch_0/888.npz
889,375.55,24,23,889,graph_npz/batch_0/889.npz
890,538.15,46,47,890,graph_npz/batch_0/890.npz
891,513.15,54,57,891,graph_npz/batch_0/891.npz
892,377.75,38,40,892,graph_npz/batch_0/892.npz
893,511.55,39,41,893,graph_npz/batch_0/893.npz
894,333.15,18,19,894,graph_npz/batch_0/894.npz
895,366.15,14,13,895,graph_npz/batch_0/895.npz
896,362.15,26,25,896,graph_npz/batch_0/896.npz
897,263.15,12,11,897,graph_npz/batch_0/897.npz
898,349.15,29,28,898,graph_npz/batch_0/898.npz
899,264.95,15,14,899,graph_npz/batch_0/899.npz
900,338.15,32,31,900,graph_npz/batch_0/900.npz
901,325.15,35,34,901,graph_npz/batch_0/901.npz
902,388.15,20,22,902,graph_npz/batch_0/902.npz
903,279.15,16,15,903,graph_npz/batch_0/903.npz
904,275.15,27,27,904,graph_npz/batch_0/904.npz
905,284.65,24,24,905,graph_npz/batch_0/905.npz
906,293.65,23,23,906,graph_npz/batch_0/906.npz
907,294.15,26,27,907,graph_npz/batch_0/907.npz
908,307.15,12,11,908,graph_npz/batch_0/908.npz
909,326.15,11,10,909,graph_npz/batch_0/909.npz
910,269.15,24,25,910,graph_npz/batch_0/910.npz
911,264.15,7,6,911,graph_npz/batch_0/911.npz
912,325.15,12,12,912,graph_npz/batch_0/912.npz
913,300.8,19,19,913,graph_npz/batch_0/913.npz
914,407.15,66,71,914,graph_npz/batch_0/914.npz
915,385.15,61,65,915,graph_npz/batch_0/915.npz
916,387.15,56,59,916,graph_npz/batch_0/916.npz
917,388.15,76,81,917,graph_npz/batch_0/917.npz
918,403.15,71,76,918,graph_npz/batch_0/918.npz
919,356.55,23,23,919,graph_npz/batch_0/919.npz
920,350.45,17,17,920,graph_npz/batch_0/920.npz
921,296.25,67,71,921,graph_npz/batch_0/921.npz
922,328.95,57,61,922,graph_npz/batch_0/922.npz
923,369.65,27,29,923,graph_npz/batch_0/923.npz
924,350.15,23,23,924,graph_npz/batch_0/924.npz
925,394.15,11,11,925,graph_npz/batch_0/925.npz
926,412.15,17,18,926,graph_npz/batch_0/926.npz
927,404.15,18,19,927,graph_npz/batch_0/927.npz
928,372.15,19,20,928,graph_npz/batch_0/928.npz
929,360.15,20,21,929,graph_npz/batch_0/929.npz
930,332.15,21,22,930,graph_npz/batch_0/930.npz
931,329.65,22,23,931,graph_npz/batch_0/931.npz
932,325.15,23,24,932,graph_npz/batch_0/932.npz
933,319.15,24,25,933,graph_npz/batch_0/933.npz
934,323.15,26,27,934,graph_npz/batch_0/934.npz
935,435.15,28,30,935,graph_npz/batch_0/935.npz
936,495.15,21,23,936,graph_npz/batch_0/936.npz
937,479.15,21,23,937,graph_npz/batch_0/937.npz
938,493.15,20,22,938,graph_npz/batch_0/938.npz
939,521.15,21,23,939,graph_npz/batch_0/939.npz
940,326.15,12,13,940,graph_npz/batch_0/940.npz
941,407.15,13,13,941,graph_npz/batch_0/941.npz
942,381.15,14,14,942,graph_npz/batch_0/942.npz
943,360.15,15,15,943,graph_npz/batch_0/943.npz
944,401.15,16,16,944,graph_npz/batch_0/944.npz
945,341.15,20,20,945,graph_npz/batch_0/945.npz
946,484.15,15,15,946,graph_npz/batch_0/946.npz
947,361.15,19,19,947,graph_npz/batch_0/947.npz
948,320.15,23,23,948,graph_npz/batch_0/948.npz
949,393.15,18,18,949,graph_npz/batch_0/949.npz
950,413.15,11,11,950,graph_npz/batch_0/950.npz
951,338.15,13,13,951,graph_npz/batch_0/951.npz
952,324.15,38,40,952,graph_npz/batch_0/952.npz
953,302.15,19,19,953,graph_npz/batch_0/953.npz
954,345.75,18,19,954,graph_npz/batch_0/954.npz
955,378.15,15,16,955,graph_npz/batch_0/955.npz
956,386.15,13,13,956,graph_npz/batch_0/956.npz
957,297.15,17,17,957,graph_npz/batch_0/957.npz
958,238.15,7,6,958,graph_npz/batch_0/958.npz
959,296.15,38,39,959,graph_npz/batch_0/959.npz
960,262.65,8,7,960,graph_npz/batch_0/960.npz
961,344.15,10,9,961,graph_npz/batch_0/961.npz
962,343.25,11,10,962,graph_npz/batch_0/962.npz
963,488.15,33,35,963,graph_npz/batch_0/963.npz
964,301.15,32,35,964,graph_npz/batch_0/964.npz
